age,HH,HU,HD,UH,UU,UD,lh,lu,lx,prevalence_point,Lh,Lu,Lx,prevalence_interval,prevalence
63.33333333333333,0.9991786693708731,7.558704513723209e-4,6.546017775446463e-5,0.007252634062841736,0.9903974550000156,0.002349910937142657,0.9471259218411116,0.04159166221889334,0.9887175840600049,0.0420662713897573,0.07890731621912973,0.0034791601303230863,0.08238647634945281,0.04222974794510912,0.04222974794510912
63.416666666666664,0.9991743214625137,7.596684571173373e-4,6.601008036899869e-5,0.007210537409102699,0.9904257708324827,0.0023636917584146655,0.9466496674180023,0.04190818090886074,0.988557848326863,0.04239325091575618,0.07886749529288707,0.0035055942992493474,0.08237308959213642,0.04255751868246061,0.04255751868246061
63.5,0.9991699499799013,7.634854128396768e-4,6.656460725894114e-5,0.007168683841964268,0.9904537631479149,0.00237755301012088,0.9461702196112876,0.042226082273123605,0.9883963018844112,0.042721813297579264,0.0788274073352696,0.003532143813511203,0.08235955114878081,0.04288687546548741,0.04288687546548741
63.58333333333333,0.9991655547899119,7.673214127278032e-4,6.712379736024053e-5,0.007127071967983038,0.9904814328714707,0.0023914951605461536,0.9456875564351832,0.04254536925114527,0.9882329256863285,0.04305196492172883,0.07878705051363401,0.003558808910869516,0.08234585942450352,0.04321782462094903,0.04321782462094903
63.666666666666664,0.9991611357586293,7.711765514335818e-4,6.768768993717425e-5,0.007085700401584415,0.990508780917727,0.0024055186806886605,0.9452016558920332,0.042866044609723125,0.9880677005017563,0.04338371205531268,0.07874642299431497,0.0035855898146777082,0.08233201280899269,0.04355037235632934,0.04355037235632934
63.75,0.9991566927513404,7.75050924074503e-4,6.825632458512196e-5,0.007044567765019576,0.990535808190705,0.0024196240442754453,0.9447124959715265,0.04318811094254189,0.9879006069140684,0.04371706084628265,0.07870552294256161,0.0036124867338429125,0.08231800967640453,0.04388452476005853,0.04388452476005853
63.83333333333333,0.9991522256325308,7.789446262359239e-4,6.882974123336238e-5,0.007003672688322614,0.9905625155838993,0.002433811727778088,0.9442200546499524,0.04351157066968802,0.9877316253196404,0.04405201732364013,0.07866434852247697,0.00363949986278394,0.08230384838526092,0.044220287801702673,0.044220287801702673
63.916666666666664,0.9991477342658788,7.828577539733127e-4,6.94079801478941e-5,0.006963013809267921,0.9905889039803037,0.0024480822104284467,0.9437243098894952,0.04383642603712654,0.9875607359266217,0.04438858739760964,0.07862289789696082,0.0036666293813861447,0.08228952727834697,0.04455766733212178,0.04455766733212178
64,0.9991432185142511,7.867904038145116e-4,6.999108193427939e-5,0.006922589773327794,0.9906149742524378,0.0024624359742344767,0.9432252396375647,0.04416267911614094,0.9873879187537056,0.04472677685978139,0.07858116922765537,0.0036938754549532523,0.08227504468260863,0.04489666908359719,0.04489666908359719
64.08333333333333,0.9991386782396975,7.907426727619995e-4,7.057908754051294e-5,0.006882399233630288,0.9906407272623735,0.002476873503996148,0.9427228218261644,0.044490331802737114,0.9872131536289015,0.04506659138322346,0.07853916067489414,0.003721238234156228,0.08226039890905036,0.045237298669929184,0.045237298669929184
64.16666666666667,0.999134113303445,7.947146582951772e-4,7.117203825991469e-5,0.006842440850917185,0.9906661638617612,0.0024913952873214674,0.9422170343712948,0.04481938581701236,0.9870364201883072,0.04540803652256489,0.07849687039765363,0.0037487178549792705,0.0822455882526329,0.045579561586505696,0.045579561586505696
64.25,0.9991295235658934,7.987064583726508e-4,7.176997573404637e-5,0.006802713293502297,0.9906912848918551,0.002506001814642557,0.9417078551723925,0.04514984270249014,0.9868576978748826,0.045751117714049994,0.07845429655350816,0.0037763144386629872,0.08223061099217115,0.045923463210342866,0.045923463210342866
64.33333333333333,0.9991249088866099,8.027181714345374e-4,7.237294195565419e-5,0.006763215237229909,0.9907160911835383,0.0025206935792318505,0.9411952621118036,0.04548170382542155,0.9866769659372252,0.04609584027556513,0.07841143729858731,0.003804028091644825,0.08221546539023214,0.046269008800098266,0.046269008800098266
64.41666666666667,0.9991202691243235,8.067498964047695e-4,7.298097927163512e-5,0.006723945365433437,0.9907405835573482,0.002535471077218378,0.940679233054292,0.045814970374054256,0.9864942034283463,0.04644220940663846,0.07836829078753635,0.003831858905496835,0.08220014969303319,0.04661620349605764,0.04661620349605764
64.5,0.9991156041369205,8.108017326934176e-4,7.359413038602849e-5,0.006684902368894363,0.9907647628235015,0.002550334807604117,0.9401597458465806,0.0461496433578698,0.9863093892044503,0.04679023018841355,0.07832485517347945,0.0038598069568608275,0.08218466213034029,0.0469650523200958,0.0469650523200958
64.58333333333333,0.999110913781438,8.148737801990218e-4,7.421243836303371e-5,0.006646084945801289,0.9907886297819183,0.002565285272280469,0.9396367783169266,0.04648572360679006,0.9861225019237166,0.047139907583597616,0.07828112860798564,0.0038878723073809875,0.08216900091536662,0.047315560175612496,0.047315560175612496
64.66666666666667,0.9991061979140591,8.18966139310935e-4,7.483594663005287e-5,0.00660749180170925,0.9908121852222461,0.0025803229760448117,0.9391103082747287,0.04682321177035364,0.9859335200450824,0.0474912464363851,0.0782371092410373,0.0039160550036340235,0.08215316424467133,0.04766773184744408,0.04766773184744408
64.75,0.9991014563901077,8.230789109116687e-4,7.546469898075866e-5,0.006569121649499269,0.9908354299238836,0.002595448426617132,0.9385803135101665,0.04716210831686294,0.9857424218270294,0.04784425147235734,0.07819279522100159,0.003944355077056903,0.08213715029805849,0.04802157200175153,0.04802157200175153
64.83333333333333,0.9990966890640426,8.272121963792625e-4,7.609873957818953e-5,0.006530973209338048,0.9908583646560052,0.00261066213465678,0.9380467717938715,0.04750241353250274,0.9855491853263743,0.04819892729835888,0.07814818469460423,0.00397277254387224,0.08212095723847647,0.04837708518588554,0.04837708518588554
64.91666666666667,0.9990918957894525,8.313660975896542e-4,7.673811295786998e-5,0.006493045208637891,0.9908809901775828,0.002625964613779301,0.9375096608766302,0.04784412752043104,0.9853537883970612,0.04855527840235148,0.07810327580690614,0.004001307405011412,0.08210458321191755,0.04873427582822952,0.04873427582822952
65,0.9990870764190499,8.355407169190623e-4,7.738286403095715e-5,0.0064553363820169084,0.9909033072374097,0.0026413563805733494,0.9369689584891171,0.04818725019984285,0.9851562086889599,0.04891330915324602,0.07805806670128232,0.00402995964603544,0.08208802634731777,0.049093148238020946,0.049093148238020946
65.08333333333333,0.9990822308046663,8.397361572463868e-4,7.803303808741532e-5,0.006417845471259287,0.9909253165741232,0.0026568379546177217,0.9364246423416586,0.048531781305007723,0.9849564236466662,0.049273023800713384,0.07801255551940353,0.004058729237053726,0.08207128475645725,0.04945370660515207,0.04945370660515207
65.16666666666667,0.9990773587972451,8.43952521955608e-4,7.868868079921589e-5,0.006380571225275874,0.9909470189162257,0.0026724098584984817,0.9358766901240265,0.0488777203842817,0.9847544105083083,0.04963442647497472,0.07796674040122031,0.0040876161326406715,0.08205435653386098,0.04981595499995,0.04981595499995
65.25,0.9990724602468382,8.481899149382044e-4,7.934983822356494e-5,0.006343512400064959,0.9909684149821089,0.002688072617826146,0.9353250795052612,0.04922506679909443,0.9845501463043557,0.04999752118657184,0.07792061948494941,0.004116620271750275,0.08203723975669969,0.050179897372937696,0.050179897372937696
65.33333333333333,0.9990675350025983,8.524484405955834e-4,8.001655680615846e-5,0.006306667758673181,0.9909895054800737,0.0027038267612530258,0.934769788133525,0.04957381972291217,0.9843436078564372,0.05036231182611827,0.07787419090706281,0.004145741577628729,0.08201993248469154,0.050545537554575574,0.050545537554575574
65.41666666666667,0.9990625829127739,8.567282038415164e-4,8.06888833844647e-5,0.006270036071156709,0.9910102911083527,0.0027196728204906145,0.9342107936359826,0.04992397814017735,0.9841347717761599,0.05072880216403174,0.07782745280227893,0.004174979957725111,0.08200243276000405,0.05091287925498498,0.05091287925498498
65.5,0.9990576038247043,8.610293101045887e-4,8.136686519103404e-5,0.006233616114542633,0.9910307725551304,0.0027356113303270884,0.9336480736187117,0.05027554084522531,0.9839236144639371,0.05109699585024851,0.07778040330355637,0.0042043353036001815,0.08198473860715655,0.051281926063653754,0.051281926063653754
65.58333333333333,0.9990525975848125,8.653518653306585e-4,8.205054985683795e-5,0.006197406672790471,0.9910509504985647,0.0027516428286449186,0.9330816056666414,0.05062850644117905,0.9837101121078204,0.05146689641392023,0.07773304054208996,0.0042338074908334,0.08196684803292335,0.05165268144912466,0.05165268144912466
65.66666666666667,0.9990475640386,8.696959759853306e-4,8.273998541463515e-5,0.006161406536753958,0.9910708256068074,0.002767767856438572,0.9325113673435178,0.05098287333882256,0.9834942406823404,0.051838507263093934,0.07768536264730898,0.004263396378928164,0.08194875902623715,0.05202514875866726,0.05202514875866726
65.75,0.9990425030306411,8.740617490564333e-4,8.343522030236621e-5,0.006125614504143024,0.9910903985380247,0.0027839869578322883,0.9319373361918979,0.05133863975545339,0.9832759759473513,0.05221183168437574,0.07763736774687785,0.00429310181121536,0.08193046955809322,0.0523993312179337,0.0523993312179337
65.83333333333333,0.9990374144045769,8.784492920565196e-4,8.413630336657811e-5,0.006090029379485919,0.9911096699404162,0.0028003006800980056,0.9313594897331707,0.051695803713715266,0.983055293446886,0.05258687284257868,0.07758905396669902,0.004322923614755265,0.08191197758145428,0.052775231930598875,0.052775231930598875
