age,trans,hazard
57,ud,0.018186361511176787
57.083333333333336,hu,0.006266733706661809
57.083333333333336,hd,4.14888810557387e-4
57.083333333333336,uh,0.1355045581154167
57.083333333333336,ud,0.01829275864325589
57.166666666666664,hu,0.006298145840086762
57.166666666666664,hd,4.183606632732976e-4
57.166666666666664,uh,0.13471641584293112
57.166666666666664,ud,0.018399778239026124
57.25,hu,0.006329715427485747
57.25,hd,4.2186156898117684e-4
57.25,uh,0.13393285768370575
57.25,ud,0.018507423940136856
57.333333333333336,hu,0.006361443258100091
57.333333333333336,hd,4.253917708008839e-4
57.333333333333336,uh,0.13315385697492202
57.333333333333336,ud,0.01861569940954247
57.416666666666664,hu,0.006393330125127213
57.416666666666664,hd,4.289515138867409e-4
57.416666666666664,uh,0.13237938720884201
57.416666666666664,ud,0.01872460833162699
57.5,hu,0.00642537682574045
57.5,hd,4.325410454445601e-4
57.5,uh,0.1316094220319055
57.5,ud,0.018834154412329576
57.583333333333336,hu,0.006457584161108985
57.583333333333336,hd,4.3616061474880866e-4
57.583333333333336,uh,0.13084393524383456
57.583333333333336,ud,0.018944341379270452
57.666666666666664,hu,0.006489952936417882
57.666666666666664,hd,4.398104731599201e-4
57.666666666666664,uh,0.13008290079674098
57.666666666666664,ud,0.019055172981877873
57.75,hu,0.006522483960888213
57.75,hd,4.4349087414175177e-4
57.75,uh,0.12932629279424007
57.75,ud,0.019166652991515713
57.833333333333336,hu,0.006555178047797272
57.833333333333336,hd,4.4720207327918345e-4
57.833333333333336,uh,0.1285740854905701
57.833333333333336,ud,0.019278785201611685
57.916666666666664,hu,0.006588036014498944
57.916666666666664,hd,4.5094432829586933e-4
57.916666666666664,uh,0.12782625328971545
57.916666666666664,ud,0.019391573427786545
58,hu,0.006621058682444105
58,hd,4.547178990721343e-4
58,uh,0.12708277074453592
58,ud,0.01950502150798389
58.08333333333333,hu,0.006654246877201174
58.08333333333333,hd,4.585230476630202e-4
58.08333333333333,uh,0.12634361255590099
58.08333333333333,ud,0.019619133302600712
58.166666666666664,hu,0.006687601428476748
58.166666666666664,hd,4.62360038316487e-4
58.166666666666664,uh,0.12560875357182877
58.166666666666664,ud,0.019733912694618817
58.25,hu,0.006721123170136348
58.25,hd,4.662291374917606e-4
58.25,uh,0.12487816878663015
58.25,ud,0.019849363589736924
58.33333333333333,hu,0.0067548129402252586
58.33333333333333,hd,4.701306138778382e-4
58.33333333333333,uh,0.1241518333400579
58.33333333333333,ud,0.019965489916503574
58.416666666666664,hu,0.00678867158098949
58.416666666666664,hd,4.740647384121486e-4
58.416666666666664,uh,0.12342972251646078
58.416666666666664,ud,0.02008229562645082
58.5,hu,0.006822699938896827
58.5,hd,4.780317842993648e-4
58.5,uh,0.12271181174394247
58.5,ud,0.020199784694228666
58.58333333333333,hu,0.006856898864657976
58.58333333333333,hd,4.820320270303791e-4
58.58333333333333,uh,0.12199807659352546
58.58333333333333,ud,0.02031796111774034
58.666666666666664,hu,0.006891269213247882
58.666666666666664,hd,4.860657444014337e-4
58.666666666666664,uh,0.1212884927783198
58.666666666666664,ud,0.02043682891827833
58.75,hu,0.0069258118439270355
58.75,hd,4.901332165334111e-4
58.75,uh,0.12058303615269664
58.75,ud,0.020556392140661198
58.83333333333333,hu,0.006960527620263005
58.83333333333333,hd,4.94234725891288e-4
58.83333333333333,uh,0.11988168271146667
58.83333333333333,ud,0.02067665485337124
58.916666666666664,hu,0.006995417410152011
58.916666666666664,hd,4.983705573037524e-4
58.916666666666664,uh,0.11918440858906303
58.916666666666664,ud,0.020797621148692946
59,hu,0.007030482085840614
59,hd,5.025409979829806e-4
59,uh,0.11849119005872968
59,ud,0.02091929514285218
59.08333333333333,hu,0.007065722523947535
59.08333333333333,hd,5.067463375445843e-4
59.08333333333333,uh,0.11780200353171366
59.08333333333333,ud,0.021041680976156316
59.166666666666664,hu,0.007101139605485561
59.166666666666664,hd,5.109868680277234e-4
59.166666666666664,uh,0.11711682555646231
59.166666666666664,ud,0.021164782813135125
59.25,hu,0.007136734215883582
59.25,hd,5.152628839153863e-4
59.25,uh,0.1164356328178258
59.25,ud,0.02128860484268242
59.33333333333333,hu,0.007172507245008699
59.33333333333333,hd,5.19574682154838e-4
59.33333333333333,uh,0.11575840213626327
59.33333333333333,ud,0.021413151278198643
59.416666666666664,hu,0.007208459587188509
59.416666666666664,hd,5.239225621782458e-4
59.416666666666664,uh,0.11508511046705412
59.416666666666664,ud,0.02153842635773427
59.5,hu,0.007244592141233441
59.5,hd,5.283068259234692e-4
59.5,uh,0.11441573489951408
59.5,ud,0.02166443434413395
59.58333333333333,hu,0.007280905810459226
59.58333333333333,hd,5.327277778550297e-4
59.58333333333333,uh,0.11375025265621568
59.58333333333333,ud,0.02179117952518158
59.666666666666664,hu,0.007317401502709486
59.666666666666664,hd,5.371857249852559e-4
59.666666666666664,uh,0.11308864109221263
59.666666666666664,ud,0.021918666213746264
59.75,hu,0.007354080130378429
59.75,hd,5.416809768956e-4
59.75,uh,0.11243087769426983
59.75,ud,0.02204689874792902
59.83333333333333,hu,0.007390942610433657
59.83333333333333,hd,5.462138457581406e-4
59.83333333333333,uh,0.11177694008009725
59.83333333333333,ud,0.022175881491210362
59.916666666666664,hu,0.007427989864439098
59.916666666666664,hd,5.5078464635726e-4
59.916666666666664,uh,0.1111268059975878
