age,HH,HU,HD,UH,UU,UD,lh,lu,lx,prevalence_point,Lh,Lu,Lx,prevalence_interval,prevalence
74,0.9804095426073366,0.016729010563828212,0.0028614468288351495,0.03779377368828187,0.9034652112139655,0.05874101509775263,0.8526278797526189,0.09218898477213715,0.944816864524756,0.09757339039297136,0.8460182794910889,0.09487107308914655,0.9408893525802354,0.10083127503672788,0.10083127503672788
75,0.979086311156766,0.017735919212095882,0.0031777696311381955,0.03518401701031821,0.9018722601807357,0.06294372280894626,0.8394086792295589,0.09755316140615596,0.9369618406357149,0.10411647217134005,0.8323472693098626,0.10021066804602476,0.9325579373558873,0.10745784688740671,0.10745784688740671
76,0.9776729054318017,0.018797827167683523,0.0035292674005146006,0.0327447055680875,0.899824904150181,0.06743039028173148,0.8252858593901663,0.10286817468589356,0.9281540340760599,0.11083092989871525,0.8177569357221739,0.10547255053074066,0.9232294862529146,0.11424304801920822,0.11424304801920822
77,0.9761629418493679,0.019917197633462332,0.003919860517169774,0.030465154686686095,0.8973162692888219,0.07221857602449198,0.8102280120541814,0.10807692637558776,0.9183049384297691,0.11769176212902764,0.802217576074925,0.11059679109569164,0.9128143671706167,0.12116022169819735,0.12116022169819735
78,0.9745495714836993,0.021096524959249033,0.00435390355705172,0.028335298749450306,0.8943380164466928,0.07732668480385693,0.7942071400956686,0.11311665581579551,0.9073237959114642,0.12467065927898725,0.785703281190638,0.11551809607950969,0.9012213772701477,0.1281794895161284,0.1281794895161284
79,0.9728254463335897,0.02233832146347654,0.004836232202933585,0.02634566261758717,0.8908803667569749,0.08277397062543781,0.7771994222856075,0.11791953634322389,0.8951189586288313,0.13173616222346177,0.7681927327406662,0.12016653333236588,0.8883592660730322,0.13526794611324172,0.13526794611324172
80,0.9709826833843915,0.023645101716535884,0.005372214899072671,0.02448733335421635,0.8869321341725499,0.08858053247323372,0.759186043195725,0.12241353032150788,0.881599573517233,0.1388538901319183,0.749670062764969,0.12446852761714816,0.874138590382117,0.14238992419124127,0.14238992419124127
81,0.9690128263844429,0.025019363965770505,0.005967809649786564,0.022751932428081455,0.882480766126724,0.09476730144519456,0.7401540823342129,0.12652352491278845,0.8666776072470013,0.14598683969081658,0.7301257681531252,0.12834814324377508,0.8584739113969003,0.14950733102061103,0.14950733102061103
82,0.9669068052680124,0.0264635683550855,0.006629626376902097,0.021131588537783175,0.8775123937048904,0.10135601775732639,0.7200974539720376,0.13017276157476174,0.8502702155467994,0.15309575614270937,0.7095576699550974,0.13172866068745948,0.8412863306425569,0.1565800559089649,0.1565800559089649
83,0.9646548931737128,0.02798011156538468,0.00736499526090262,0.019618911167660777,0.8720118929187849,0.10836919591355436,0.6990178859381573,0.1332845598001572,0.8323024457383145,0.16013957484159957,0.6879719039815425,0.1345344397615441,0.8225063437430866,0.16356644636842646,0.16356644636842646
84,0.9622466610296646,0.029571297476365454,0.008182041493969837,0.018206964960880992,0.8659629588840734,0.11583007615504552,0.6769259220249277,0.13578431972293104,0.8127102417478588,0.167075930322849,0.665383925304637,0.13669304440496177,0.8020769697095987,0.17042384904088828,0.17042384904088828
85,0.9596709297055542,0.03123930342661046,0.00908976686783533,0.016889244973402072,0.8593481949132104,0.12376256011338761,0.6538419285843463,0.1376017690869925,0.7914436976713388,0.1738617282465671,0.6418195050281211,0.13813758368442525,0.7799570887125464,0.17710920983158845,0.17710920983158845
86,0.956915719768476,0.032986141628719476,0.010098138602804518,0.015659652853828948,0.8521492187456842,0.13219112840048697,0.629797081471896,0.13867339828185796,0.7684704797537539,0.1804537740035167,0.6173156931369077,0.13880920100766925,0.756124894144577,0.183579726157155,0.183579726157155
87,0.9539681989256239,0.034813615281047545,0.011218185793328719,0.01451247397836806,0.8443467883425257,0.14114073767910604,0.6048343048019195,0.1389450037334805,0.7437793085354,0.18680945024819476,0.5919217164766724,0.13865962009411945,0.7305813365707918,0.18979354269431659,0.18979354269431659
88,0.9508146272942525,0.03672326890945682,0.012462103796290603,0.013442355556771767,0.8359209498653237,0.15063669457790457,0.5790091281514254,0.13837423645475838,0.7173833646061838,0.19288743408584694,0.5656997761105073,0.13765363377152193,0.7033534098820292,0.19571048044625255,0.19571048044625255
89,0.9474403007099818,0.038716332473785364,0.013843366816232917,0.012444285714011672,0.8268512106342168,0.16070450365177155,0.5523904240695892,0.13693303108828547,0.6893234551578746,0.19864844299679882,0.5387257036609716,0.13577140246653036,0.674497106127502,0.20129278722341193,0.20129278722341193
90,0.9438294923707942,0.04079365878741255,0.015376848841793373,0.011513573543155983,0.8171167400045584,0.17136968645228567,0.5250609832523542,0.1346097738447752,0.6596707570971294,0.20405599671739788,0.5110894320349615,0.13301041600747432,0.6440998480424358,0.20650589564913402,0.20650589564913402
91,0.9399653932187518,0.0429556538278366,0.017078952953411646,0.010645830117292313,0.8066966012058291,0.18265756867687855,0.4971178808175689,0.13141105817017346,0.6285289389877424,0.2090771800926357,0.48289523246857047,0.12938696787847054,0.612282200347041,0.21131917244227275,0.21131917244227275
92,0.935830051587569,0.0452021995656602,0.01896774884677079,0.00983695044211215,0.7955700172339254,0.19459303232396266,0.468672584119572,0.12736287758676765,0.5960354617063397,0.21368338927712657,0.4542616675044281,0.12493699799088064,0.5791986654953087,0.21570663993854208,0.21570663993854208
93,0.9314043127952545,0.047532569013540284,0.021063118191205293,0.009083096325759281,0.7837166738610223,0.20720022981321842,0.4398507508892842,0.12251111839499362,0.5623618692842778,0.21785104056026142,0.4253212087715764,0.11971618039340717,0.5450373891649836,0.21964764761701316,0.21964764761701316
94,0.9266677595409496,0.049945333300913046,0.02338690715813728,0.008380680138567922,0.77111706270444,0.22050225715699212,0.4107916666538687,0.11692124239182072,0.5277129090456893,0.22156221761423253,0.39621946978199585,0.11379916705051021,0.510018636832506,0.22312746796325938,0.22312746796325938
95,0.9215986541781563,0.05243826072075689,0.025963085101086806,0.00772634943222727,0.7577528670523813,0.23452078351539127,0.38164727291012296,0.11067709170919969,0.49232436461932266,0.22480522936291797,0.3671140079397719,0.107277947234546,0.47439195517431787,0.22613778767628162,0.22613778767628162
96,0.9161738841874666,0.05500820787805093,0.028817907934482526,0.0071169723855769446,0.7436073927516474,0.2492756348627755,0.3525807429694208,0.10387880275989231,0.45645954572931313,0.22757504740955486,0.33817265715805345,0.100259341622699,0.43843199878075245,0.2286770625809999,0.2286770625809999
97,0.9103689124657441,0.05765100330324389,0.031980084231011965,0.006549624042548641,0.728666045888501,0.26478433006895047,0.323764571346686,0.0966398804855057,0.4204044518321917,0.2298735897403874,0.30957136347160163,0.0928617162230988,0.40243307969470044,0.23075070343011286,0.23075070343011286
98,0.9041577343907644,0.060361324185689354,0.035480941423546276,0.0060215733066286345,0.7129168582038395,0.28106156848953184,0.29537815559651726,0.0890835519606919,0.38446170755720915,0.2317098171537304,0.2814915113438666,0.08521106727473961,0.36670257861860617,0.23237106102644697,0.23237106102644697
99,0.8975128440160587,0.0631325672395188,0.0393545887444225,0.005530270655541858,0.6963510601404336,0.2981186692040248,0.2676048670912159,0.08133858258878732,0.34894344968000324,0.23309961159430972,0.2541167484016233,0.07743668653503413,0.33155343493665745,0.233557183775907,0.233557183775907
100,0.8904052122054853,0.0659567151454967,0.04363807264901797,0.005073336539583853,0.678963700084791,0.3159629633756252,0.2406286297120307,0.07353479048128093,0.3141634201933116,0.23406541231322658,0.12031431485601535,0.03676739524064047,0.1570817100966558,0.233557183775907,0.233557183775907
